fpr,tpr,threshold
4.942809618662340476e-01,9.826399999999999579e-01,1.454353603621066082e-01
4.942809618662340476e-01,9.826599999999999779e-01,1.454257925331911561e-01
4.943014970121362706e-01,9.826599999999999779e-01,1.454112901256863211e-01
4.943014970121362706e-01,9.826799999999999979e-01,1.454108172100673502e-01
4.944041727416473297e-01,9.826799999999999979e-01,1.453934401104320651e-01
4.944041727416473297e-01,9.827000000000000179e-01,1.453914604079342421e-01
4.944657781793539431e-01,9.827000000000000179e-01,1.453872110466282730e-01
4.944657781793539431e-01,9.827200000000000379e-01,1.453865515358674643e-01
4.946300593465716711e-01,9.827200000000000379e-01,1.453478551108261796e-01
4.946300593465716711e-01,9.827399999999999469e-01,1.453472710622808473e-01
4.947738053678871206e-01,9.827399999999999469e-01,1.453281659493314837e-01
4.947738053678871206e-01,9.827599999999999669e-01,1.453247907670381089e-01
4.952871840154424166e-01,9.827599999999999669e-01,1.452163832293255907e-01
4.952871840154424166e-01,9.827799999999999869e-01,1.452143648257223363e-01
4.957184220793888763e-01,9.827799999999999869e-01,1.451315655704037144e-01
4.957184220793888763e-01,9.828000000000000069e-01,1.451277217505125561e-01
4.958827032466065488e-01,9.828000000000000069e-01,1.450705430670673757e-01
4.958827032466065488e-01,9.828400000000000469e-01,1.450507318052505490e-01
4.959648438302154405e-01,9.828400000000000469e-01,1.450407918045867883e-01
4.959648438302154405e-01,9.828599999999999559e-01,1.450383826332513615e-01
4.961496601433353359e-01,9.828599999999999559e-01,1.450075133720390430e-01
4.961496601433353359e-01,9.828799999999999759e-01,1.450061903104661876e-01
4.961907304351397263e-01,9.828799999999999759e-01,1.449975775758232110e-01
4.961907304351397263e-01,9.828999999999999959e-01,1.449967737632384124e-01
4.964576873318685135e-01,9.828999999999999959e-01,1.449771336151343681e-01
4.964576873318685135e-01,9.829200000000000159e-01,1.449760485686500677e-01
4.966219684990861860e-01,9.829200000000000159e-01,1.449579529736740036e-01
4.966219684990861860e-01,9.829400000000000359e-01,1.449558612066986496e-01
4.967862496663038585e-01,9.829400000000000359e-01,1.449265778194807064e-01
4.967862496663038585e-01,9.829599999999999449e-01,1.449135699989156090e-01
4.979156826909255096e-01,9.829599999999999449e-01,1.446402839536740370e-01
4.979156826909255096e-01,9.829799999999999649e-01,1.446389889064116363e-01
4.980799638581432376e-01,9.829799999999999649e-01,1.446142805324709402e-01
4.980799638581432376e-01,9.829999999999999849e-01,1.446098446950056515e-01
4.989629751319383244e-01,9.829999999999999849e-01,1.443891082694263028e-01
4.989629751319383244e-01,9.830200000000000049e-01,1.443889396231679001e-01
4.993942131958847841e-01,9.830200000000000049e-01,1.442769007399147818e-01
4.993942131958847841e-01,9.830400000000000249e-01,1.442733267445076850e-01
4.994763537794936203e-01,9.830400000000000249e-01,1.442562662191361755e-01
4.994763537794936203e-01,9.830799999999999539e-01,1.442480799997183372e-01
5.003182947614842613e-01,9.830799999999999539e-01,1.440054465280901086e-01
5.003182947614842613e-01,9.830999999999999739e-01,1.439971661971162498e-01
5.006057868041152714e-01,9.830999999999999739e-01,1.439301649770839409e-01
5.006057868041152714e-01,9.831199999999999939e-01,1.439268944120440374e-01
5.007289976795284980e-01,9.831199999999999939e-01,1.438910524996993845e-01
5.007289976795284980e-01,9.831400000000000139e-01,1.438817591559646281e-01
5.015914738074214174e-01,9.831400000000000139e-01,1.435543502742676059e-01
5.015914738074214174e-01,9.831600000000000339e-01,1.435498877998618306e-01
5.016120089533235848e-01,9.831600000000000339e-01,1.435366875117958796e-01
5.016120089533235848e-01,9.831800000000000539e-01,1.435292708905878400e-01
5.018789658500523165e-01,9.831800000000000539e-01,1.433654408425003579e-01
5.018789658500523165e-01,9.831999999999999629e-01,1.433629210979200652e-01
5.021869930385854941e-01,9.831999999999999629e-01,1.432626940517148784e-01
5.021869930385854941e-01,9.832199999999999829e-01,1.432454472308412052e-01
5.027414419779452359e-01,9.832199999999999829e-01,1.428686038344610942e-01
5.027414419779452359e-01,9.832400000000000029e-01,1.428674944609910624e-01
5.033985666468160369e-01,9.832400000000000029e-01,1.422814427305582885e-01
5.033985666468160369e-01,9.832600000000000229e-01,1.422594565033358516e-01
5.035423126681315420e-01,9.832600000000000229e-01,1.421381735136313385e-01
5.035423126681315420e-01,9.832800000000000429e-01,1.421205113021930255e-01
5.037065938353492145e-01,9.832800000000000429e-01,1.419254481030230997e-01
5.037065938353492145e-01,9.832999999999999519e-01,1.418742649328456618e-01
5.037887344189579952e-01,9.832999999999999519e-01,1.417342030943156417e-01
5.037887344189579952e-01,9.833199999999999719e-01,1.417233311502219262e-01
5.038503398566647196e-01,9.833199999999999719e-01,1.412652373290956831e-01
5.038503398566647196e-01,9.833399999999999919e-01,1.412400432998655031e-01
5.039119452943713329e-01,9.833399999999999919e-01,1.411190860083086085e-01
5.039119452943713329e-01,9.833600000000000119e-01,1.409962543256845779e-01
5.040146210238823921e-01,9.833600000000000119e-01,1.406748901726348200e-01
5.040146210238823921e-01,9.833800000000000319e-01,1.406519673158917183e-01
5.040351561697845595e-01,9.833800000000000319e-01,1.404497886251878658e-01
5.040351561697845595e-01,9.834000000000000519e-01,1.403885786042927131e-01
5.041994373370022320e-01,9.834000000000000519e-01,1.393626881880473123e-01
5.041994373370022320e-01,9.834199999999999608e-01,1.389716232530521234e-01
5.042815779206111237e-01,9.834199999999999608e-01,1.380532383772550831e-01
5.042815779206111237e-01,9.834399999999999809e-01,1.376599989986695138e-01
5.043842536501221829e-01,9.834399999999999809e-01,1.354386006555972632e-01
5.043842536501221829e-01,9.835199999999999498e-01,1.194561807111734902e-01
5.044458590878287962e-01,9.835199999999999498e-01,1.184447774802765418e-01
5.044458590878287962e-01,9.835399999999999698e-01,1.161018190805991335e-01
5.045074645255354095e-01,9.835399999999999698e-01,1.158292877562184658e-01
5.045074645255354095e-01,9.835800000000000098e-01,1.140063355544687212e-01
5.045279996714376880e-01,9.835800000000000098e-01,1.137209368228775663e-01
5.045279996714376880e-01,9.836000000000000298e-01,1.136709338530144248e-01
5.046512105468509146e-01,9.836000000000000298e-01,1.126355710387490772e-01
5.046512105468509146e-01,9.836200000000000498e-01,1.123439600437641100e-01
5.047538862763619738e-01,9.836200000000000498e-01,1.110286649871526504e-01
5.047538862763619738e-01,9.836399999999999588e-01,1.109899833389787621e-01
5.048154917140685871e-01,9.836399999999999588e-01,1.107955115397804419e-01
5.048154917140685871e-01,9.836599999999999788e-01,1.107028441445188638e-01
5.049181674435796463e-01,9.836599999999999788e-01,1.101374729523133117e-01
5.049181674435796463e-01,9.836799999999999988e-01,1.101277841619833497e-01
5.051029837566995973e-01,9.836799999999999988e-01,1.090735843798636834e-01
5.051029837566995973e-01,9.837000000000000188e-01,1.090561419220604789e-01
5.052467297780151023e-01,9.837000000000000188e-01,1.088247256811872427e-01
5.052467297780151023e-01,9.837200000000000388e-01,1.087948721915504569e-01
5.053904757993306074e-01,9.837200000000000388e-01,1.083259531616562049e-01
5.053904757993306074e-01,9.837399999999999478e-01,1.082822068740804250e-01
5.055136866747438340e-01,9.837399999999999478e-01,1.080508335019603611e-01
5.055136866747438340e-01,9.837799999999999878e-01,1.080180803887107049e-01
5.056368975501570606e-01,9.837799999999999878e-01,1.078132482705048967e-01
5.056368975501570606e-01,9.838000000000000078e-01,1.077626419232679683e-01
5.056779678419615065e-01,9.838000000000000078e-01,1.077110376240848488e-01
5.056779678419615065e-01,9.838200000000000278e-01,1.076993916722319283e-01
5.060065301763968515e-01,9.838200000000000278e-01,1.072844337495517109e-01
5.060065301763968515e-01,9.838400000000000478e-01,1.072744415913881588e-01
5.063350925108323075e-01,9.838400000000000478e-01,1.069569001709365502e-01
5.063350925108323075e-01,9.838599999999999568e-01,1.069165857596441199e-01
5.066636548452676525e-01,9.838599999999999568e-01,1.065391617791162093e-01
5.066636548452676525e-01,9.838799999999999768e-01,1.065056824660362556e-01
5.067457954288765443e-01,9.838799999999999768e-01,1.064117326939356539e-01
5.067457954288765443e-01,9.838999999999999968e-01,1.063953913599363782e-01
5.072181037846273943e-01,9.838999999999999968e-01,1.058979567266787325e-01
5.072181037846273943e-01,9.839200000000000168e-01,1.058764244657967452e-01
5.072591740764318402e-01,9.839200000000000168e-01,1.057578885629013449e-01
5.072591740764318402e-01,9.839400000000000368e-01,1.057560750982504544e-01
5.076493418485737985e-01,9.839400000000000368e-01,1.054566689274333696e-01
5.076493418485737985e-01,9.839599999999999458e-01,1.054535681845298056e-01
5.077109472862805228e-01,9.839599999999999458e-01,1.054214918199272710e-01
5.077109472862805228e-01,9.839999999999999858e-01,1.053995022270369647e-01
5.078546933075959169e-01,9.839999999999999858e-01,1.053074464097381174e-01
5.078546933075959169e-01,9.840400000000000258e-01,1.052548278586330349e-01
5.087787748731954496e-01,9.840400000000000258e-01,1.047702713245124706e-01
5.087787748731954496e-01,9.840600000000000458e-01,1.047605725009968514e-01
5.087993100190977280e-01,9.840600000000000458e-01,1.047587366507683054e-01
5.087993100190977280e-01,9.840799999999999548e-01,1.047440944401616253e-01
5.089841263322175680e-01,9.840799999999999548e-01,1.046931864942343832e-01
5.089841263322175680e-01,9.840999999999999748e-01,1.046903987078648263e-01
5.093332238125551914e-01,9.840999999999999748e-01,1.045949148084567015e-01
5.093332238125551914e-01,9.841199999999999948e-01,1.045924658247232852e-01
5.095591104174794772e-01,9.841199999999999948e-01,1.045032031397094552e-01
5.095591104174794772e-01,9.841400000000000148e-01,1.044943807240006073e-01
5.097028564387949823e-01,9.841400000000000148e-01,1.044397646290667614e-01
5.097028564387949823e-01,9.841600000000000348e-01,1.044375723172899645e-01
5.097233915846972607e-01,9.841600000000000348e-01,1.044248934176707083e-01
5.097233915846972607e-01,9.841800000000000548e-01,1.044222833452580490e-01
5.098671376060126548e-01,9.841800000000000548e-01,1.043278301432730565e-01
5.098671376060126548e-01,9.841999999999999638e-01,1.043195185178413947e-01
5.099082078978171007e-01,9.841999999999999638e-01,1.043073757134079932e-01
5.099082078978171007e-01,9.842199999999999838e-01,1.043071626094383975e-01
5.100519539191326057e-01,9.842199999999999838e-01,1.042148025435262193e-01
5.100519539191326057e-01,9.842400000000000038e-01,1.042130192398140476e-01
5.101546296486436649e-01,9.842400000000000038e-01,1.041769100085524480e-01
5.101546296486436649e-01,9.842600000000000238e-01,1.041613984401803250e-01
5.104421216912745640e-01,9.842600000000000238e-01,1.039844549267043283e-01
5.104421216912745640e-01,9.842800000000000438e-01,1.039773492246925946e-01
5.106474731502966824e-01,9.842800000000000438e-01,1.039268154441050501e-01
5.106474731502966824e-01,9.842999999999999527e-01,1.039236315603071503e-01
5.107090785880034067e-01,9.842999999999999527e-01,1.039169840200622752e-01
5.107090785880034067e-01,9.843199999999999728e-01,1.039075059677333490e-01
5.110171057765365843e-01,9.843199999999999728e-01,1.038308564657215577e-01
5.110171057765365843e-01,9.843399999999999928e-01,1.038281922510464750e-01
5.111608517978519783e-01,9.843399999999999928e-01,1.037746692847292540e-01
5.111608517978519783e-01,9.843600000000000128e-01,1.037724648329605148e-01
5.111813869437542568e-01,9.843600000000000128e-01,1.037636045192882328e-01
5.111813869437542568e-01,9.843800000000000328e-01,1.037625106356797056e-01
5.112019220896564242e-01,9.843800000000000328e-01,1.037539486897005453e-01
5.112019220896564242e-01,9.844000000000000528e-01,1.037363741733128009e-01
5.112635275273630375e-01,9.844000000000000528e-01,1.036986602990013634e-01
5.112635275273630375e-01,9.844199999999999617e-01,1.036880087246983134e-01
5.127831283241267579e-01,9.844199999999999617e-01,1.032356192790664234e-01
5.127831283241267579e-01,9.844600000000000017e-01,1.032321995947996368e-01
5.129679446372465978e-01,9.844600000000000017e-01,1.031583262154924935e-01
5.129679446372465978e-01,9.844800000000000217e-01,1.031534474225583031e-01
5.130295500749533222e-01,9.844800000000000217e-01,1.031188509385762703e-01
5.130295500749533222e-01,9.845000000000000417e-01,1.031073905362200199e-01
5.131116906585621029e-01,9.845000000000000417e-01,1.030838778333685313e-01
5.131116906585621029e-01,9.845199999999999507e-01,1.030796827868688120e-01
5.135018584307041722e-01,9.845199999999999507e-01,1.029751771877013694e-01
5.135018584307041722e-01,9.845399999999999707e-01,1.029713470033491729e-01
5.137277450356284580e-01,9.845399999999999707e-01,1.028997782442956227e-01
5.137277450356284580e-01,9.845599999999999907e-01,1.028790907419258605e-01
5.138509559110417957e-01,9.845599999999999907e-01,1.028364682024631716e-01
5.138509559110417957e-01,9.845800000000000107e-01,1.028355517406202846e-01
5.139947019323571897e-01,9.845800000000000107e-01,1.028191116202482741e-01
5.139947019323571897e-01,9.846000000000000307e-01,1.028170020882694102e-01
5.140768425159660815e-01,9.846000000000000307e-01,1.027971075462568024e-01
5.140768425159660815e-01,9.846200000000000507e-01,1.027964573253948161e-01
5.142000533913793081e-01,9.846200000000000507e-01,1.027659744326420294e-01
5.142000533913793081e-01,9.846399999999999597e-01,1.027659716809155993e-01
5.145696860176192100e-01,9.846399999999999597e-01,1.027262131618153773e-01
5.145696860176192100e-01,9.846599999999999797e-01,1.027168105855677249e-01
5.146518266012279907e-01,9.846599999999999797e-01,1.026931681849364980e-01
5.146518266012279907e-01,9.847000000000000197e-01,1.026846909347144399e-01
5.147750374766412174e-01,9.847000000000000197e-01,1.026554625556168332e-01
5.147750374766412174e-01,9.847399999999999487e-01,1.026480737724941583e-01
5.152678809782943459e-01,9.847399999999999487e-01,1.025515286680797333e-01
5.152678809782943459e-01,9.847599999999999687e-01,1.025509541922367818e-01
5.154321621455120184e-01,9.847599999999999687e-01,1.025362872754894683e-01
5.154321621455120184e-01,9.847799999999999887e-01,1.025353325026572282e-01
5.155759081668275234e-01,9.847799999999999887e-01,1.024992553991911359e-01
5.155759081668275234e-01,9.848000000000000087e-01,1.024913394473027095e-01
5.156169784586319693e-01,9.848000000000000087e-01,1.024786298654855321e-01
5.156169784586319693e-01,9.848200000000000287e-01,1.024769338239399780e-01
5.156785838963385826e-01,9.848200000000000287e-01,1.024614852282862421e-01
5.156785838963385826e-01,9.848400000000000487e-01,1.024579737242424238e-01
5.157401893340451959e-01,9.848400000000000487e-01,1.024453145190531433e-01
5.157401893340451959e-01,9.848599999999999577e-01,1.024427553113451683e-01
5.158017947717518092e-01,9.848599999999999577e-01,1.024248078086759800e-01
5.158017947717518092e-01,9.848799999999999777e-01,1.024216073234770763e-01
5.158223299176540877e-01,9.848799999999999777e-01,1.024205049082179686e-01
5.158223299176540877e-01,9.848999999999999977e-01,1.024183480694171311e-01
5.160892868143828194e-01,9.848999999999999977e-01,1.023637426921126803e-01
5.160892868143828194e-01,9.849200000000000177e-01,1.023622761994006369e-01
5.162535679816004919e-01,9.849200000000000177e-01,1.023458743270656002e-01
5.162535679816004919e-01,9.849400000000000377e-01,1.023437753259095612e-01
5.163151734193071052e-01,9.849400000000000377e-01,1.023343368574331363e-01
5.163151734193071052e-01,9.849599999999999467e-01,1.023343353883166690e-01
5.163973140029159969e-01,9.849599999999999467e-01,1.023165923840501368e-01
5.163973140029159969e-01,9.849799999999999667e-01,1.023085937734141138e-01
5.164383842947204428e-01,9.849799999999999667e-01,1.022996455487219514e-01
5.164383842947204428e-01,9.849999999999999867e-01,1.022966654010208087e-01
5.164589194406226103e-01,9.849999999999999867e-01,1.022938177091873568e-01
5.164589194406226103e-01,9.850200000000000067e-01,1.022926305796841850e-01
5.166848060455470071e-01,9.850200000000000067e-01,1.022718244017135902e-01
5.166848060455470071e-01,9.850400000000000267e-01,1.022682252055557850e-01
5.168696223586668470e-01,9.850400000000000267e-01,1.022146349837084467e-01
5.168696223586668470e-01,9.850600000000000467e-01,1.022091640635005849e-01
5.171365792553955787e-01,9.850600000000000467e-01,1.021543045511561082e-01
5.171365792553955787e-01,9.850799999999999557e-01,1.021458928642667990e-01
5.174651415898310347e-01,9.850799999999999557e-01,1.020989220257272345e-01
5.174651415898310347e-01,9.850999999999999757e-01,1.020981211721534720e-01
5.176088876111464288e-01,9.850999999999999757e-01,1.020692231677025746e-01
5.176088876111464288e-01,9.851199999999999957e-01,1.020682194482883109e-01
5.176294227570487072e-01,9.851199999999999957e-01,1.020539935457035891e-01
5.176294227570487072e-01,9.851400000000000157e-01,1.020522520308876496e-01
5.177731687783642123e-01,9.851400000000000157e-01,1.020442917289450663e-01
5.177731687783642123e-01,9.851600000000000357e-01,1.020316801972257215e-01
5.184918988849416266e-01,9.851600000000000357e-01,1.019000879175947782e-01
5.184918988849416266e-01,9.851799999999999446e-01,1.018982728891831280e-01
5.187588557816703583e-01,9.851799999999999446e-01,1.018483173183964974e-01
5.187588557816703583e-01,9.851999999999999647e-01,1.018464940372488942e-01
5.187793909275725257e-01,9.851999999999999647e-01,1.018453007430666218e-01
5.187793909275725257e-01,9.852199999999999847e-01,1.018351637380098679e-01
5.189436720947901982e-01,9.852199999999999847e-01,1.018081462760772465e-01
5.189436720947901982e-01,9.852400000000000047e-01,1.018080270488161132e-01
5.190874181161057033e-01,9.852400000000000047e-01,1.017797998773741913e-01
5.190874181161057033e-01,9.852600000000000247e-01,1.017627385743078428e-01
5.193749101587367134e-01,9.852600000000000247e-01,1.017187445708572224e-01
5.193749101587367134e-01,9.852800000000000447e-01,1.017154198063298237e-01
5.197445427849765043e-01,9.852800000000000447e-01,1.016547922530138676e-01
5.197445427849765043e-01,9.852999999999999536e-01,1.016529327643393987e-01
5.200936402653141277e-01,9.852999999999999536e-01,1.015941584385585822e-01
5.200936402653141277e-01,9.853199999999999736e-01,1.015925747487949615e-01
5.201963159948251869e-01,9.853199999999999736e-01,1.015838751215036861e-01
5.201963159948251869e-01,9.853399999999999936e-01,1.015749343297417395e-01
5.202784565784339676e-01,9.853399999999999936e-01,1.015703848996482861e-01
5.202784565784339676e-01,9.853600000000000136e-01,1.015686216155667621e-01
5.203605971620428594e-01,9.853600000000000136e-01,1.015597617112433959e-01
5.203605971620428594e-01,9.853800000000000336e-01,1.015576412420914065e-01
5.206275540587715911e-01,9.853800000000000336e-01,1.015190478765281012e-01
5.206275540587715911e-01,9.854000000000000536e-01,1.015185906736985610e-01
5.207096946423804829e-01,9.854000000000000536e-01,1.014991940954384497e-01
5.207096946423804829e-01,9.854199999999999626e-01,1.014971853808808583e-01
5.209150461014026012e-01,9.854199999999999626e-01,1.014751190730364960e-01
5.209150461014026012e-01,9.854399999999999826e-01,1.014742241179900223e-01
5.209971866850113820e-01,9.854399999999999826e-01,1.014604108911485170e-01
5.209971866850113820e-01,9.854600000000000026e-01,1.014568187770570340e-01
5.212641435817401137e-01,9.854600000000000026e-01,1.014249891339143866e-01
5.212641435817401137e-01,9.854800000000000226e-01,1.014226251208751872e-01
5.217775222292954096e-01,9.854800000000000226e-01,1.013491823072156794e-01
5.217775222292954096e-01,9.855000000000000426e-01,1.013481734634423120e-01
5.218391276670020229e-01,9.855000000000000426e-01,1.013436292866356503e-01
5.218391276670020229e-01,9.855399999999999716e-01,1.013406354525379915e-01
5.219212682506109147e-01,9.855399999999999716e-01,1.013305009643441223e-01
5.219212682506109147e-01,9.855599999999999916e-01,1.013301696454719791e-01
5.219828736883175280e-01,9.855599999999999916e-01,1.013207734703310547e-01
5.219828736883175280e-01,9.855800000000000116e-01,1.013149152838658945e-01
5.221060845637308656e-01,9.855800000000000116e-01,1.013055815925702347e-01
5.221060845637308656e-01,9.856200000000000516e-01,1.013013866447530914e-01
5.222498305850462597e-01,9.856200000000000516e-01,1.012843648162529420e-01
5.222498305850462597e-01,9.856399999999999606e-01,1.012819742415503044e-01
5.223525063145573188e-01,9.856399999999999606e-01,1.012667819164434629e-01
5.223525063145573188e-01,9.856599999999999806e-01,1.012619309850533722e-01
5.225783929194817157e-01,9.856599999999999806e-01,1.012321605247361450e-01
5.225783929194817157e-01,9.856800000000000006e-01,1.012316612299234003e-01
5.225989280653838831e-01,9.856800000000000006e-01,1.012290647572607755e-01
5.225989280653838831e-01,9.857000000000000206e-01,1.012214698428111764e-01
5.232149824424502382e-01,9.857000000000000206e-01,1.011382597525277843e-01
5.232149824424502382e-01,9.857200000000000406e-01,1.011360689938280849e-01
5.237283610900055342e-01,9.857200000000000406e-01,1.010845944647629224e-01
5.237283610900055342e-01,9.857399999999999496e-01,1.010834883262092948e-01
5.237488962359077016e-01,9.857399999999999496e-01,1.010825254069675633e-01
5.237488962359077016e-01,9.857599999999999696e-01,1.010738227713441489e-01
5.239131774031254851e-01,9.857599999999999696e-01,1.010550529911324602e-01
5.239131774031254851e-01,9.857799999999999896e-01,1.010535284878800594e-01
5.239542476949298200e-01,9.857799999999999896e-01,1.010507794279207755e-01
5.239542476949298200e-01,9.858000000000000096e-01,1.010506341932296687e-01
5.243854857588763352e-01,9.858000000000000096e-01,1.009944041101980272e-01
5.243854857588763352e-01,9.858200000000000296e-01,1.009913512217703868e-01
5.245086966342895618e-01,9.858200000000000296e-01,1.009834037368750048e-01
5.245086966342895618e-01,9.858400000000000496e-01,1.009782046366441560e-01
5.245703020719961751e-01,9.858400000000000496e-01,1.009698277582775083e-01
5.245703020719961751e-01,9.858799999999999786e-01,1.009647247521796715e-01
5.245908372178984536e-01,9.858799999999999786e-01,1.009623331050235606e-01
5.245908372178984536e-01,9.858999999999999986e-01,1.009584839888222618e-01
5.249399346982360770e-01,9.858999999999999986e-01,1.009185520172353190e-01
5.249399346982360770e-01,9.859200000000000186e-01,1.009164377705898119e-01
5.251658213031603628e-01,9.859200000000000186e-01,1.008856419825337747e-01
5.251658213031603628e-01,9.859400000000000386e-01,1.008841209778092857e-01
5.251863564490625302e-01,9.859400000000000386e-01,1.008824673781947151e-01
5.251863564490625302e-01,9.859599999999999476e-01,1.008813339442969775e-01
5.260899028687598955e-01,9.859599999999999476e-01,1.007626754552917309e-01
5.260899028687598955e-01,9.859799999999999676e-01,1.007625833044948765e-01
5.263979300572930731e-01,9.859799999999999676e-01,1.007395535061318403e-01
5.263979300572930731e-01,9.859999999999999876e-01,1.007365022930536841e-01
5.265622112245107456e-01,9.859999999999999876e-01,1.007128136004030866e-01
5.265622112245107456e-01,9.860200000000000076e-01,1.007046679820009505e-01
5.266443518081196373e-01,9.860200000000000076e-01,1.006949229514214339e-01
5.266443518081196373e-01,9.860400000000000276e-01,1.006902398681984306e-01
5.275478982278168916e-01,9.860400000000000276e-01,1.006038256761219857e-01
5.275478982278168916e-01,9.860799999999999566e-01,1.005979756809282505e-01
5.277327145409368425e-01,9.860799999999999566e-01,1.005837384573469995e-01
5.277327145409368425e-01,9.860999999999999766e-01,1.005778908511999470e-01
5.279586011458611283e-01,9.860999999999999766e-01,1.005552114883845188e-01
5.279586011458611283e-01,9.861199999999999966e-01,1.005521656647790640e-01
5.281639526048832467e-01,9.861199999999999966e-01,1.005257013011286032e-01
5.281639526048832467e-01,9.861400000000000166e-01,1.005237584256066380e-01
5.282255580425898600e-01,9.861400000000000166e-01,1.005169025700634877e-01
5.282255580425898600e-01,9.861600000000000366e-01,1.005140945294039356e-01
5.284309095016119784e-01,9.861600000000000366e-01,1.004882273626907657e-01
5.284309095016119784e-01,9.861799999999999455e-01,1.004851430913256821e-01
5.284719797934164243e-01,9.861799999999999455e-01,1.004808733599209108e-01
5.284719797934164243e-01,9.861999999999999655e-01,1.004806493880520540e-01
5.286567961065363752e-01,9.861999999999999655e-01,1.004633407428112274e-01
5.286567961065363752e-01,9.862199999999999855e-01,1.004620586960910805e-01
5.288210772737540477e-01,9.862199999999999855e-01,1.004520092930667186e-01
5.288210772737540477e-01,9.862400000000000055e-01,1.004508774366646984e-01
5.289648232950695528e-01,9.862400000000000055e-01,1.004343033564177312e-01
5.289648232950695528e-01,9.862600000000000255e-01,1.004322699281352954e-01
5.290469638786783335e-01,9.862600000000000255e-01,1.004208016708780793e-01
5.290469638786783335e-01,9.862800000000000455e-01,1.004179673600504030e-01
5.293549910672115111e-01,9.862800000000000455e-01,1.003799753712174281e-01
5.293549910672115111e-01,9.862999999999999545e-01,1.003795521612480951e-01
5.298683697147668070e-01,9.862999999999999545e-01,1.003248790784958128e-01
5.298683697147668070e-01,9.863199999999999745e-01,1.003237624324894856e-01
5.300942563196912038e-01,9.863199999999999745e-01,1.003045393492219828e-01
5.300942563196912038e-01,9.863399999999999945e-01,1.003033276956534908e-01
5.302996077787133222e-01,9.863399999999999945e-01,1.002938673449506601e-01
5.302996077787133222e-01,9.863600000000000145e-01,1.002924252308293324e-01
5.304228186541265488e-01,9.863600000000000145e-01,1.002775928794966132e-01
5.304228186541265488e-01,9.863800000000000345e-01,1.002751396697021680e-01
5.307308458426597264e-01,9.863800000000000345e-01,1.002281556025146764e-01
5.307308458426597264e-01,9.864000000000000545e-01,1.002280502106555060e-01
5.308540567180729530e-01,9.864000000000000545e-01,1.002193465162782710e-01
5.308540567180729530e-01,9.864199999999999635e-01,1.002181411433759606e-01
5.311620839066061306e-01,9.864199999999999635e-01,1.001842046123262858e-01
5.311620839066061306e-01,9.864399999999999835e-01,1.001831822893571450e-01
5.311826190525084090e-01,9.864399999999999835e-01,1.001806463798260161e-01
5.311826190525084090e-01,9.864600000000000035e-01,1.001745784316077498e-01
5.314290408033348623e-01,9.864600000000000035e-01,1.001413830252123743e-01
5.314290408033348623e-01,9.864800000000000235e-01,1.001404152338661729e-01
5.314701110951393082e-01,9.864800000000000235e-01,1.001264378676547384e-01
5.314701110951393082e-01,9.865000000000000435e-01,1.001253275621519917e-01
5.314906462410415866e-01,9.865000000000000435e-01,1.001197788334746430e-01
5.314906462410415866e-01,9.865199999999999525e-01,1.001186504610034750e-01
5.315111813869437540e-01,9.865199999999999525e-01,1.001179999193252262e-01
5.315111813869437540e-01,9.865399999999999725e-01,1.001167307035513987e-01
5.315933219705526458e-01,9.865399999999999725e-01,1.001101332259983767e-01
5.315933219705526458e-01,9.865599999999999925e-01,1.001014870948343655e-01
5.316754625541614265e-01,9.865599999999999925e-01,1.000978502340506143e-01
5.316754625541614265e-01,9.865800000000000125e-01,1.000962778360349054e-01
5.320245600344990500e-01,9.865800000000000125e-01,1.000721808318633665e-01
5.320245600344990500e-01,9.866000000000000325e-01,1.000693621134564476e-01
5.325790089738587918e-01,9.866000000000000325e-01,1.000097839246045783e-01
5.325790089738587918e-01,9.866200000000000525e-01,1.000088474661719323e-01
5.329486416000985827e-01,9.866200000000000525e-01,9.998431926939721492e-02
5.329486416000985827e-01,9.866399999999999615e-01,9.998108586080504956e-02
5.335236256853604919e-01,9.866399999999999615e-01,9.993161988142833241e-02
5.335236256853604919e-01,9.866599999999999815e-01,9.992671668139914420e-02
5.337905825820892236e-01,9.866599999999999815e-01,9.991005374313678689e-02
5.337905825820892236e-01,9.867000000000000215e-01,9.990893698313811633e-02
5.340986097706224012e-01,9.867000000000000215e-01,9.988269263315362190e-02
5.340986097706224012e-01,9.867200000000000415e-01,9.988084371685435059e-02
5.341191449165246796e-01,9.867200000000000415e-01,9.987749133296930371e-02
5.341191449165246796e-01,9.867399999999999505e-01,9.987480836657307293e-02
5.342218206460357388e-01,9.867399999999999505e-01,9.986822213556435790e-02
5.342218206460357388e-01,9.867599999999999705e-01,9.986683347901904872e-02
5.344271721050578572e-01,9.867599999999999705e-01,9.984235036099912974e-02
5.344271721050578572e-01,9.867799999999999905e-01,9.983924998846380183e-02
5.345298478345689164e-01,9.867799999999999905e-01,9.982827279489950301e-02
5.345298478345689164e-01,9.868000000000000105e-01,9.982552923720684757e-02
5.345914532722755297e-01,9.868000000000000105e-01,9.982182697373113978e-02
5.345914532722755297e-01,9.868200000000000305e-01,9.982176971510262065e-02
5.347762695853953696e-01,9.868200000000000305e-01,9.979946591333521688e-02
5.347762695853953696e-01,9.868400000000000505e-01,9.979931348331473606e-02
5.354128591083640032e-01,9.868400000000000505e-01,9.975504520428297994e-02
5.354128591083640032e-01,9.868599999999999595e-01,9.975467455326554600e-02
